,id,host_id,district,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month,day
10336,23899304,36748066,West End,Niagara,43.63672,-79.40487,Entire home/apt,150,1,39,2019-08-16,2.02,4,331,2019,8,16
10337,23899483,12742095,North York,Willowdale East,43.76987,-79.40902,Entire home/apt,148,7,2,2018-07-10,0.11,32,343,2018,7,10
10338,23901835,39250631,Downtown Core,Waterfront Communities-The Island,43.64303,-79.3829,Entire home/apt,99,1,103,2019-11-12,4.93,2,61,2019,11,12
10340,23904121,175695432,Downtown Core,Moss Park,43.66189,-79.37592,Private room,99,1,33,2019-07-12,1.66,4,329,2019,7,12
10341,23904839,175695432,East End,Bay Street Corridor,43.65423,-79.38421,Private room,80,1,63,2019-10-20,3.06,4,361,2019,10,20
10342,23905850,57963886,Scarborough,Birchcliffe-Cliffside,43.71169,-79.25691,Entire home/apt,52,1,55,2019-12-01,3.62,1,108,2019,12,1
10343,23911565,1718194,North York,Willowdale East,43.75689,-79.40484,Entire home/apt,148,7,7,2019-09-26,0.39,31,180,2019,9,26
10344,23918395,783082,Etobicoke,Yonge-St.Clair,43.68743,-79.3985,Entire home/apt,190,1,27,2019-12-01,1.3,3,338,2019,12,1
10345,23920545,36175659,Downtown Core,Annex,43.67106,-79.39467,Entire home/apt,170,1,58,2019-10-14,2.78,8,34,2019,10,14
10346,23921366,124714358,North York,Willowdale East,43.7573,-79.40781,Private room,50,7,3,2019-07-31,0.17,1,344,2019,7,31
10347,23923844,364127,Downtown Core,Waterfront Communities-The Island,43.64502,-79.40181,Entire home/apt,200,4,24,2018-10-20,1.17,1,0,2018,10,20
10348,23924383,179843306,Downtown Core,Waterfront Communities-The Island,43.64291,-79.38225,Entire home/apt,111,1,131,2019-12-01,6.35,1,122,2019,12,1
10350,23925213,737460,West End,Little Portugal,43.64475,-79.42397,Entire home/apt,95,2,100,2019-12-02,4.85,1,60,2019,12,2
10351,23933487,25718321,Downtown Core,Regent Park,43.65755,-79.36432,Private room,54,2,84,2019-11-30,4.04,1,50,2019,11,30
10352,23934293,67351146,East End,East End-Danforth,43.68375,-79.30559,Entire home/apt,80,2,2,2018-04-25,0.1,1,0,2018,4,25
10353,23934911,7635756,East End,South Riverdale,43.66314,-79.35076,Entire home/apt,155,2,20,2019-11-25,4.26,1,52,2019,11,25
10354,23939125,177508014,West End,Dovercourt-Wallace Emerson-Junction,43.66104,-79.44769,Private room,76,2,40,2019-10-15,1.94,3,169,2019,10,15
10355,23943966,107338385,East York,Woodbine-Lumsden,43.6947,-79.31451,Private room,42,2,50,2019-11-15,2.42,3,13,2019,11,15
10356,23944815,16159986,Downtown Core,Kensington-Chinatown,43.65719,-79.40106,Entire home/apt,150,2,21,2019-03-31,1.11,1,0,2019,3,31
10357,23945122,180030738,Downtown Core,Waterfront Communities-The Island,43.64443,-79.39025,Entire home/apt,190,3,36,2019-12-01,1.89,1,83,2019,12,1
10358,23948339,92540617,York,Caledonia-Fairbank,43.68272,-79.45803,Entire home/apt,70,3,18,2019-11-16,0.94,1,246,2019,11,16
10359,23948398,180070204,West End,Palmerston-Little Italy,43.65593,-79.42241,Private room,60,1,3,2019-12-01,3.0,3,348,2019,12,1
10360,23958776,1887673,East York,Greenwood-Coxwell,43.66937,-79.32646,Entire home/apt,76,2,42,2019-01-27,2.05,1,0,2019,1,27
10361,23960022,180168120,North End,Rosedale-Moore Park,43.68761,-79.39316,Entire home/apt,89,2,32,2019-11-30,1.59,1,356,2019,11,30
10362,23960258,42206816,East End,South Riverdale,43.66418,-79.33174,Entire home/apt,150,1,56,2019-11-06,2.85,2,357,2019,11,6
10364,23963245,153679445,Etobicoke,Rexdale-Kipling,43.73307,-79.57246,Private room,50,1,10,2019-10-11,0.49,4,166,2019,10,11
10365,23963789,179102478,West End,Niagara,43.64422,-79.41548,Private room,50,2,36,2019-11-15,4.03,1,14,2019,11,15
10366,23964122,10202618,Downtown Core,Waterfront Communities-The Island,43.6428,-79.38076,Entire home/apt,300,1,23,2019-05-20,1.14,121,305,2019,5,20
10367,23965461,10202618,Downtown Core,Waterfront Communities-The Island,43.63784,-79.39925,Entire home/apt,300,1,21,2019-11-17,1.06,121,354,2019,11,17
10368,23974744,176413135,Downtown Core,Church-Yonge Corridor,43.665,-79.37996,Entire home/apt,80,1,140,2019-11-29,6.81,2,92,2019,11,29
10369,23975445,66664142,Downtown Core,Waterfront Communities-The Island,43.64604,-79.39089,Private room,68,1,82,2019-10-06,3.99,2,0,2019,10,6
10370,23976786,162313526,Downtown Core,Waterfront Communities-The Island,43.63965,-79.39897,Entire home/apt,300,1,81,2019-11-17,4.05,1,155,2019,11,17
10372,23979186,64538392,Scarborough,Wexford/Maryvale,43.73763,-79.29332,Private room,40,1,6,2019-01-02,0.29,6,281,2019,1,2
10374,23979609,22868073,Downtown Core,Waterfront Communities-The Island,43.64257,-79.39914,Entire home/apt,205,2,109,2019-11-12,5.27,20,0,2019,11,12
10375,23980708,162151935,Downtown Core,Waterfront Communities-The Island,43.64003,-79.39914,Entire home/apt,229,1,98,2019-11-21,4.82,1,153,2019,11,21
10376,23981621,154399618,Downtown Core,Waterfront Communities-The Island,43.64231,-79.38122,Entire home/apt,87,1,241,2019-11-24,11.7,7,86,2019,11,24
10377,23982428,1017559,West End,Trinity-Bellwoods,43.65021,-79.41911,Entire home/apt,174,3,99,2019-10-27,4.95,4,299,2019,10,27
10378,23988039,9923100,Downtown Core,Annex,43.6711,-79.4062,Entire home/apt,84,5,5,2019-10-19,0.82,6,330,2019,10,19
10379,23991464,24903541,Downtown Core,Kensington-Chinatown,43.65081,-79.40455,Entire home/apt,121,2,4,2018-04-15,0.19,1,0,2018,4,15
10380,23992066,134795580,North York,Willowdale West,43.771,-79.42644,Private room,46,1,2,2019-08-26,0.12,6,0,2019,8,26
10382,23993391,47429030,Downtown Core,Waterfront Communities-The Island,43.6451,-79.39025,Entire home/apt,190,1,95,2019-12-01,4.96,3,23,2019,12,1
10383,23996224,45478125,Downtown Core,Moss Park,43.65557,-79.36324,Private room,99,2,23,2018-08-12,1.18,1,0,2018,8,12
10384,23999332,151305987,North York,Newtonbrook East,43.78751,-79.41599,Private room,40,3,66,2019-11-26,3.22,2,0,2019,11,26
10385,24007313,70558668,West End,Niagara,43.63668,-79.40187,Entire home/apt,179,1,18,2019-07-28,0.88,1,166,2019,7,28
10386,24009358,5607368,West End,Junction Area,43.66476,-79.47077,Entire home/apt,110,1,25,2019-10-20,1.37,1,11,2019,10,20
10387,24012294,23950930,Downtown Core,Waterfront Communities-The Island,43.64654,-79.38836,Entire home/apt,249,3,9,2019-10-26,0.46,4,89,2019,10,26
10390,24017239,107338385,East York,Woodbine-Lumsden,43.69572,-79.31422,Private room,42,2,40,2019-10-26,1.94,3,3,2019,10,26
10391,24017610,107338385,East York,Woodbine-Lumsden,43.69432,-79.313,Entire home/apt,129,3,16,2019-08-20,0.86,3,1,2019,8,20
10392,24017722,180752048,West End,Dovercourt-Wallace Emerson-Junction,43.66269,-79.43839,Entire home/apt,121,4,3,2018-08-12,0.15,2,0,2018,8,12
10393,24018591,179038571,North York,Hillcrest Village,43.79316,-79.3645,Private room,48,1,50,2019-08-31,2.46,3,163,2019,8,31
10394,24018771,179038571,North York,Hillcrest Village,43.79345,-79.36411,Private room,38,1,16,2019-08-29,0.82,3,152,2019,8,29
10395,24018851,34373414,Downtown Core,Moss Park,43.65623,-79.36796,Private room,62,2,32,2019-11-27,1.66,4,0,2019,11,27
10396,24019363,52196601,Downtown Core,Waterfront Communities-The Island,43.64207,-79.38281,Entire home/apt,375,1,23,2019-09-21,1.19,22,243,2019,9,21
10397,24019673,1539917,West End,Dovercourt-Wallace Emerson-Junction,43.66204,-79.45355,Entire home/apt,99,3,67,2019-11-19,3.43,1,13,2019,11,19
10398,24020169,67325198,York,Rockcliffe-Smythe,43.67415,-79.47964,Private room,17,1,7,2018-11-14,0.36,1,90,2018,11,14
10399,24021226,61225613,Downtown Core,Waterfront Communities-The Island,43.64592,-79.39183,Entire home/apt,140,1,200,2019-12-06,9.87,2,276,2019,12,6
10400,24021311,29732268,West End,South Parkdale,43.63931,-79.44063,Entire home/apt,199,1,105,2019-11-01,5.13,3,133,2019,11,1
10401,24031247,62398808,West End,Trinity-Bellwoods,43.65399,-79.40934,Entire home/apt,190,7,12,2019-11-07,0.69,2,13,2019,11,7
10402,24032435,132898399,East End,North Riverdale,43.66873,-79.34681,Private room,48,1,33,2019-06-30,1.7,1,66,2019,6,30
10403,24034669,180899517,Downtown Core,North St.James Town,43.66744,-79.37617,Entire home/apt,99,2,57,2019-10-13,2.79,1,140,2019,10,13
10404,24035118,180899424,West End,Dovercourt-Wallace Emerson-Junction,43.66564,-79.43587,Private room,50,1,63,2019-12-01,3.1,2,152,2019,12,1
10405,24037876,180904240,North York,Downsview-Roding-CFB,43.73481,-79.48599,Private room,42,5,7,2019-08-20,0.34,5,161,2019,8,20
10406,24038307,88903619,Downtown Core,Waterfront Communities-The Island,43.64144,-79.38285,Entire home/apt,170,1,101,2019-11-03,5.61,1,222,2019,11,3
10407,24038386,94898380,North York,Lansing-Westgate,43.76606,-79.41319,Private room,70,2,8,2019-09-11,0.4,1,124,2019,9,11
10408,24039967,9803773,North End,Rosedale-Moore Park,43.67111,-79.38707,Entire home/apt,99,2,72,2019-11-18,3.51,3,0,2019,11,18
10409,24040028,61038399,West End,Little Portugal,43.65083,-79.43087,Private room,48,2,4,2018-11-30,0.27,1,0,2018,11,30
10410,24042716,180971367,York,Oakwood Village,43.68825,-79.43971,Entire home/apt,76,1,44,2019-10-22,2.24,1,0,2019,10,22
10411,24046431,163059933,York,Oakwood Village,43.68852,-79.44643,Entire home/apt,70,3,21,2019-09-25,1.18,3,332,2019,9,25
10412,24046591,140141544,Downtown Core,Kensington-Chinatown,43.65067,-79.38929,Entire home/apt,155,2,16,2018-08-01,0.82,1,0,2018,8,1
10413,24048354,164511170,West End,Little Portugal,43.64556,-79.42766,Entire home/apt,600,1,36,2019-11-16,1.93,4,0,2019,11,16
10414,24054781,4323366,West End,Dovercourt-Wallace Emerson-Junction,43.66032,-79.43763,Entire home/apt,110,4,73,2019-10-31,3.59,1,10,2019,10,31
10415,24056208,29698781,East End,Woodbine Corridor,43.68283,-79.32231,Entire home/apt,80,1,53,2019-12-02,2.75,1,359,2019,12,2
10416,24058995,18942204,Downtown Core,Annex,43.67057,-79.40403,Entire home/apt,60,1,157,2019-12-04,8.5,10,231,2019,12,4
10417,24061048,4534169,West End,Dovercourt-Wallace Emerson-Junction,43.66716,-79.44777,Entire home/apt,117,18,8,2019-08-18,0.41,1,34,2019,8,18
10418,24064113,809517,West End,Niagara,43.64044,-79.41548,Entire home/apt,144,1,74,2019-12-05,3.67,13,313,2019,12,5
10419,24065143,65322800,Downtown Core,Waterfront Communities-The Island,43.64626,-79.40131,Entire home/apt,146,1,100,2019-11-30,4.87,2,152,2019,11,30
10420,24065148,66664142,Downtown Core,Waterfront Communities-The Island,43.64555,-79.39092,Entire home/apt,138,1,16,2019-09-15,0.78,2,0,2019,9,15
10421,24065324,90068148,Scarborough,L'Amoreaux,43.79336,-79.33014,Entire home/apt,99,3,6,2019-06-22,0.39,7,0,2019,6,22
10422,24075558,132785025,Etobicoke,Etobicoke West Mall,43.65014,-79.5684,Entire home/apt,76,90,39,2019-10-07,2.01,1,0,2019,10,7
10423,24077019,22307249,North End,Rosedale-Moore Park,43.68896,-79.37171,Entire home/apt,150,4,16,2019-11-15,0.86,1,159,2019,11,15
10424,24080877,149156838,North York,Yorkdale-Glen Park,43.7147,-79.45353,Entire home/apt,119,1,11,2019-10-15,0.56,13,88,2019,10,15
10425,24084277,181349681,Downtown Core,Annex,43.67009,-79.4038,Entire home/apt,64,2,47,2019-12-01,2.28,1,9,2019,12,1
10426,24091343,131082724,Etobicoke,Yonge-St.Clair,43.6813,-79.39525,Private room,30,1,109,2019-11-14,5.34,19,48,2019,11,14
10427,24094353,368707,West End,Dufferin Grove,43.6597,-79.43271,Entire home/apt,85,2,34,2019-12-02,4.86,2,0,2019,12,2
10428,24095173,180752048,West End,Dovercourt-Wallace Emerson-Junction,43.66048,-79.43659,Private room,110,1,81,2019-11-23,4.02,2,179,2019,11,23
10429,24096766,181460110,West End,Dovercourt-Wallace Emerson-Junction,43.66551,-79.43787,Entire home/apt,65,7,12,2019-04-30,1.29,1,0,2019,4,30
10430,24097602,181470473,West End,Runnymede-Bloor West Village,43.66082,-79.48687,Entire home/apt,99,14,2,2019-07-30,0.11,1,90,2019,7,30
10431,24097994,181474559,Scarborough,Malvern,43.79804,-79.23705,Private room,76,1,3,2018-09-10,0.15,1,281,2018,9,10
10432,24099030,2450998,East End,South Riverdale,43.66174,-79.35027,Entire home/apt,200,3,25,2019-12-03,1.51,1,76,2019,12,3
10433,24099118,9703410,Downtown Core,Annex,43.66983,-79.39353,Entire home/apt,159,2,90,2019-11-30,4.54,4,69,2019,11,30
10434,24099587,1761260,Downtown Core,Moss Park,43.65998,-79.36795,Entire home/apt,118,1,2,2018-06-29,0.1,1,0,2018,6,29
10435,24099938,64538392,Scarborough,Wexford/Maryvale,43.73571,-79.29382,Private room,30,3,12,2019-09-08,0.61,6,365,2019,9,8
10437,24103590,64538392,Scarborough,Wexford/Maryvale,43.73565,-79.29254,Private room,30,1,4,2019-09-06,0.94,6,360,2019,9,6
10438,24103700,181529515,East End,South Riverdale,43.66708,-79.33867,Entire home/apt,80,1,123,2019-11-13,6.04,1,0,2019,11,13
10439,24104050,181502713,North End,Mount Pleasant East,43.70788,-79.38602,Entire home/apt,265,2,3,2018-08-19,0.17,1,177,2018,8,19
10440,24104072,86173827,West End,South Parkdale,43.63656,-79.42731,Entire home/apt,129,2,80,2019-12-02,4.03,1,55,2019,12,2
10441,24104340,40571765,East End,Bay Street Corridor,43.65138,-79.38165,Entire home/apt,150,1,67,2019-11-18,3.58,1,130,2019,11,18
10442,24104762,6669955,West End,Niagara,43.64474,-79.40473,Entire home/apt,85,2,14,2019-12-01,0.69,1,5,2019,12,1
10443,24105022,782726,West End,Dovercourt-Wallace Emerson-Junction,43.66282,-79.43,Entire home/apt,121,3,5,2019-08-30,0.3,2,0,2019,8,30
10444,24111212,147933259,Scarborough,Clairlea-Birchmount,43.70167,-79.28828,Shared room,20,1,24,2019-10-04,1.24,6,143,2019,10,4
10445,24113998,162433636,North York,Englemount-Lawrence,43.72483,-79.44596,Entire home/apt,99,2,42,2019-10-25,2.07,2,360,2019,10,25
10446,24114474,162445410,North York,Englemount-Lawrence,43.72459,-79.44502,Entire home/apt,99,2,35,2019-11-01,1.72,2,358,2019,11,1
10447,24116191,75738868,West End,High Park-Swansea,43.64679,-79.45513,Entire home/apt,300,2,8,2018-09-09,0.45,2,0,2018,9,9
10448,24118574,181669530,Etobicoke,Mimico (includes Humber Bay Shores),43.62832,-79.47752,Entire home/apt,120,4,12,2018-08-05,0.6,1,0,2018,8,5
10449,24118889,88220371,Etobicoke,West Humber-Clairville,43.72407,-79.60109,Entire home/apt,150,2,54,2019-10-20,2.84,2,89,2019,10,20
10450,24118897,50535614,Scarborough,Milliken,43.82662,-79.2756,Private room,30,1,5,2019-11-10,0.39,21,170,2019,11,10
10451,24122140,20212910,Scarborough,Bendale,43.75752,-79.25994,Entire home/apt,65,1,7,2018-05-08,0.36,3,0,2018,5,8
10452,24127660,157318885,North York,Willowdale East,43.77957,-79.41197,Private room,90,7,9,2019-05-06,0.46,3,365,2019,5,6
10453,24128201,181766463,West End,Niagara,43.63604,-79.40398,Entire home/apt,140,2,82,2019-12-02,4.75,1,152,2019,12,2
10455,24130120,177084561,North York,Hillcrest Village,43.80042,-79.36751,Private room,38,1,67,2019-12-04,3.27,13,82,2019,12,4
10456,24131986,9906329,West End,Trinity-Bellwoods,43.64718,-79.4095,Entire home/apt,150,2,87,2019-11-24,5.15,1,145,2019,11,24
10457,24132409,157932394,Downtown Core,North St.James Town,43.66781,-79.37884,Private room,75,1,40,2019-06-24,1.95,2,0,2019,6,24
10458,24133973,70216174,Downtown Core,Waterfront Communities-The Island,43.64623,-79.37457,Entire home/apt,130,2,3,2018-06-06,0.16,1,66,2018,6,6
10459,24136854,114344363,West End,Trinity-Bellwoods,43.65245,-79.41498,Entire home/apt,699,2,9,2019-10-15,0.55,6,67,2019,10,15
10461,24138170,181863378,Downtown Core,Waterfront Communities-The Island,43.64221,-79.38107,Entire home/apt,111,1,80,2019-12-06,4.01,2,139,2019,12,6
10462,24138474,26484692,North York,Clanton Park,43.74085,-79.44611,Entire home/apt,119,1,4,2019-10-21,0.24,1,98,2019,10,21
10463,24140037,146490495,Scarborough,Tam O'Shanter-Sullivan,43.78215,-79.30566,Private room,38,3,14,2019-10-31,0.69,4,50,2019,10,31
10464,24142046,181907216,Downtown Core,Waterfront Communities-The Island,43.64437,-79.39049,Entire home/apt,111,1,118,2019-12-05,5.78,1,99,2019,12,5
10466,24151240,163870275,Downtown Core,Cabbagetown-South St.James Town,43.66468,-79.37027,Private room,76,2,3,2019-08-09,0.16,5,359,2019,8,9
10467,24153925,23311239,West End,Dovercourt-Wallace Emerson-Junction,43.66406,-79.43806,Entire home/apt,89,2,10,2018-08-19,0.49,1,0,2018,8,19
10468,24155473,181438611,North York,Englemount-Lawrence,43.72305,-79.43296,Entire home/apt,100,10,2,2018-12-19,0.11,1,0,2018,12,19
10469,24156039,182023696,Scarborough,Clairlea-Birchmount,43.70501,-79.27135,Private room,55,1,8,2018-05-09,0.4,1,0,2018,5,9
10471,24157569,4013498,West End,Corso Italia-Davenport,43.67647,-79.43693,Private room,60,5,47,2019-10-20,2.31,24,172,2019,10,20
10472,24157616,157318885,North York,Willowdale East,43.78,-79.41269,Private room,160,7,4,2018-10-11,0.21,3,365,2018,10,11
10473,24157869,65528240,Downtown Core,Waterfront Communities-The Island,43.64279,-79.38241,Entire home/apt,225,1,160,2019-11-30,7.83,1,83,2019,11,30
10474,24159515,139751167,Downtown Core,Kensington-Chinatown,43.65374,-79.39465,Private room,90,1,112,2019-11-23,5.66,4,12,2019,11,23
10475,24167253,181892549,Downtown Core,Waterfront Communities-The Island,43.64309,-79.39244,Entire home/apt,199,2,83,2019-12-05,4.1,2,128,2019,12,5
10476,24175102,3235592,West End,Corso Italia-Davenport,43.6742,-79.44827,Private room,40,2,18,2019-10-31,0.92,2,362,2019,10,31
10478,24177671,182089399,Downtown Core,Annex,43.66676,-79.41081,Entire home/apt,129,2,74,2019-11-02,3.73,3,73,2019,11,2
10479,24180702,149420481,West End,Niagara,43.64262,-79.40223,Entire home/apt,160,1,52,2019-09-23,2.64,1,8,2019,9,23
10480,24180788,41921636,Downtown Core,Kensington-Chinatown,43.65744,-79.40256,Shared room,33,2,33,2019-08-18,1.72,2,25,2019,8,18
10481,24181508,182258399,West End,Niagara,43.64205,-79.40868,Entire home/apt,125,14,2,2018-07-31,0.11,1,245,2018,7,31
10482,24182225,44789377,North End,Wychwood,43.67753,-79.43313,Private room,65,5,15,2019-11-08,0.74,2,13,2019,11,8
10484,24186035,67544227,Scarborough,Agincourt South-Malvern West,43.78644,-79.25912,Private room,34,3,8,2019-02-10,0.4,4,158,2019,2,10
10485,24187013,182314733,Downtown Core,Kensington-Chinatown,43.65493,-79.39952,Entire home/apt,300,1,103,2019-11-18,5.12,1,100,2019,11,18
10486,24187278,5627337,Etobicoke,Eringate-Centennial-West Deane,43.65822,-79.57576,Private room,60,1,21,2019-10-16,1.03,5,80,2019,10,16
10487,24187546,5627337,Etobicoke,Eringate-Centennial-West Deane,43.65646,-79.57755,Private room,99,1,36,2019-10-02,1.76,5,136,2019,10,2
10488,24195973,11672827,Downtown Core,Annex,43.66703,-79.4063,Entire home/apt,85,3,7,2018-10-26,0.48,1,0,2018,10,26
10489,24198386,151110336,West End,Niagara,43.6374,-79.40473,Entire home/apt,180,2,28,2019-10-27,4.26,1,179,2019,10,27
10490,24199039,4013498,West End,Corso Italia-Davenport,43.67684,-79.4364,Private room,65,7,33,2019-10-31,1.65,24,169,2019,10,31
10491,24199921,42842925,East End,Bay Street Corridor,43.66376,-79.38538,Entire home/apt,150,2,60,2019-11-25,3.55,2,0,2019,11,25
10493,24206126,88806290,Downtown Core,Waterfront Communities-The Island,43.64074,-79.3829,Entire home/apt,99,10,16,2019-09-29,0.81,3,294,2019,9,29
10495,24206496,151523599,Downtown Core,Waterfront Communities-The Island,43.64095,-79.39613,Entire home/apt,170,2,19,2019-11-24,1.19,18,53,2019,11,24
10496,24208540,88528541,Downtown Core,Cabbagetown-South St.James Town,43.6672,-79.36462,Private room,71,1,26,2018-11-26,1.32,1,0,2018,11,26
10497,24209000,182502138,North End,Wychwood,43.68298,-79.42023,Private room,54,2,31,2019-10-28,1.56,2,29,2019,10,28
10498,24217763,25999896,North End,Rosedale-Moore Park,43.67194,-79.3875,Entire home/apt,121,2,9,2019-10-27,0.47,1,164,2019,10,27
10499,24218982,182588473,North York,Yorkdale-Glen Park,43.71479,-79.45556,Entire home/apt,120,1,10,2018-06-19,0.49,1,0,2018,6,19
10500,24222776,82922492,East End,Bay Street Corridor,43.65733,-79.38421,Entire home/apt,170,6,95,2019-11-30,4.69,1,48,2019,11,30
10501,24222987,41211169,Downtown Core,Kensington-Chinatown,43.65662,-79.40279,Entire home/apt,200,5,16,2019-03-31,0.81,3,0,2019,3,31
10502,24223824,94329799,West End,Trinity-Bellwoods,43.65084,-79.4228,Entire home/apt,80,7,26,2019-11-19,1.29,3,53,2019,11,19
10503,24225998,1157555,Downtown Core,Waterfront Communities-The Island,43.64479,-79.39008,Entire home/apt,323,1,138,2019-11-24,6.79,6,285,2019,11,24
10504,24228619,92881614,Etobicoke,Stonegate-Queensway,43.64491,-79.51949,Entire home/apt,900,2,16,2019-08-12,0.8,2,101,2019,8,12
10505,24229941,182679046,Downtown Core,Waterfront Communities-The Island,43.64863,-79.39202,Entire home/apt,110,2,21,2018-09-01,1.08,1,0,2018,9,1
