id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12567333,Private room near Pearson Airport,16423325,Chioma,,Mount Olive-Silverstone-Jamestown,43.75147,-79.58064,Private room,70,30,12,2019-10-05,0.38,1,180
12567415,Awesome Family Home - Roncesvalles Village,2156289,Julie,,Roncesvalles,43.65414,-79.44922,Entire home/apt,200,3,11,2019-08-14,0.56,1,0
12567661,"Beaches Butterfly Bungalow, MAIN",7065012,Jude,,Woodbine Corridor,43.67706,-79.30938,Entire home/apt,99,5,0,,,2,4
12568616,"The 108 (Midtown Toronto, Free parking)",25609138,Christine,,Annex,43.67553,-79.4019,Entire home/apt,110,3,124,2019-11-30,2.85,1,301
12570178,An Italian retreat in the Annex,8924548,Sebastiano,,Annex,43.67193,-79.40142,Entire home/apt,65,6,0,,,1,0
12580578,Perfect 1-bdrm suite in Downtown TO,18635039,Saul,,Waterfront Communities-The Island,43.64693,-79.39121,Entire home/apt,200,2,21,2018-08-28,0.49,1,365
12583311,Beautiful family friendly home.,48808021,Sarah,,Broadview North,43.69066,-79.35423,Entire home/apt,130,3,2,2018-08-21,0.12,1,35
12584857,Loft living at its best.  Central Location,21245388,James & Julie,,Niagara,43.64183,-79.41136,Entire home/apt,200,150,9,2018-09-23,0.21,13,0
12586974,Private Room Downtown Toronto,68270605,Laureen,,Moss Park,43.65324,-79.36827,Private room,50,30,1,2016-05-27,0.02,1,0
12589422,"Quiet, Private, 1 BR Apt @ Boardwalk / Beach",20533209,Jennifer,,The Beaches,43.66935,-79.29416,Entire home/apt,125,3,36,2019-10-17,1.58,1,239
12601044,Best view and location in Toronto,7729093,Josh,,Waterfront Communities-The Island,43.64258,-79.38343,Entire home/apt,380,2,7,2016-08-15,0.16,1,0
12601766,Split Level West Junction Apartment,4717956,Roozbeh,,Rockcliffe-Smythe,43.66963,-79.48688,Entire home/apt,144,2,51,2019-10-14,1.18,2,355
12602468,"Walk to CN Tower from Cozy, Modern Condo @14 york",64350611,Debbie,,Waterfront Communities-The Island,43.64259,-79.38252,Entire home/apt,327,1,373,2019-09-02,8.46,3,0
12605193,Cozy Downtown Toronto Condo On The Lake Waterfront,31620549,Jay,,Niagara,43.63687,-79.40446,Entire home/apt,115,2,302,2019-12-04,6.85,1,34
12605832,Rustic-Chic Condo with a Lake-view Balcony,760604,Justin & Ashley,,Niagara,43.63826,-79.41589,Entire home/apt,265,2,160,2019-11-22,3.72,1,359
12606939,Bright Renovated  Private Room in the Annex,49028111,Ramin,,Palmerston-Little Italy,43.66192,-79.4144,Private room,45,5,48,2019-10-31,1.15,3,96
12609494,"Sunny Apt & Comfortable Room, 15 mins to downtown",33402072,Danilo,,South Parkdale,43.63495,-79.4339,Private room,53,3,183,2019-10-20,4.17,1,17
12610313,Sunset Views - (1 Bed + Den Apartment),17463231,Chris,,Bayview Village,43.76466,-79.38255,Entire home/apt,99,3,5,2016-09-09,0.12,1,0
12622496,Bright 2 bdr apt - trendy Ossington,262268,Roberto,,Trinity-Bellwoods,43.64758,-79.41991,Entire home/apt,150,2,2,2016-09-05,0.05,2,0
12622930,Private oasis near Queen West,45439305,Gwen,,Little Portugal,43.64532,-79.4325,Private room,60,1,9,2016-08-14,0.21,1,0
12624364,Spacious Main Floor With Backyard,27895063,Siobhan,,Dovercourt-Wallace Emerson-Junction,43.6692,-79.42752,Entire home/apt,99,1,19,2019-08-16,0.43,1,69
12628037,Liberty Village - King West Condo (Shared Space),56472727,Roman,,Niagara,43.63724,-79.41482,Private room,115,1,0,,,1,0
12628682,Modern House in Little Portugal,8760371,Jenn And Rowan,,Little Portugal,43.64889,-79.43791,Entire home/apt,175,2,24,2019-11-10,0.56,1,350
12638454,Downtown Toronto Bay Street Condo,37993995,Mishaal,,Bay Street Corridor,43.66743,-79.38927,Entire home/apt,121,7,3,2016-05-10,0.07,1,0
12640882,Chinatown and Kensington Market,68652251,Tamara,,Kensington-Chinatown,43.65421,-79.39797,Private room,65,1,1,2019-04-28,0.13,1,0
12649297,A Private Room,17871253,Ross,,Kensington-Chinatown,43.64965,-79.39521,Private room,110,1,2,2018-08-14,0.05,1,0
12651922,Gorgeous 3 Bedroom in Leslieville,1895260,Alyssa,,South Riverdale,43.66593,-79.34715,Entire home/apt,400,3,29,2019-08-09,0.66,1,139
12654056,Cottage-like Room with Easy Downtown Access,5532879,Jennifer,,Keelesdale-Eglinton West,43.68318,-79.46189,Private room,48,2,23,2017-11-05,0.59,1,0
12655272,Master Bedroom,61280014,Haydee,,Wychwood,43.68119,-79.42223,Private room,80,5,18,2019-10-15,0.43,4,355
12655649,TBD,68752673,David,,Yonge-Eglinton,43.71051,-79.40534,Entire home/apt,87,1,0,,,1,0
12655922,Single Room,61280014,Haydee,,Wychwood,43.68065,-79.42366,Private room,60,7,12,2019-08-28,0.27,4,335
12656399,Hillcrest Double Room,61280014,Haydee,,Wychwood,43.67916,-79.42285,Private room,60,7,24,2019-11-22,0.78,4,365
12667591,Nice bedroom near subway station on Second floors,52477674,Mike,,Danforth,43.6855,-79.31717,Private room,40,1,5,2018-12-29,0.15,12,310
12667659,A Great Family Homebase for Toronto Adventures,68823968,Howard & Shirley,,Casa Loma,43.68037,-79.41715,Entire home/apt,130,2,7,2017-07-09,0.19,1,0
12668782,Beautiful shared condo - PERFECT DOWNTOWN LOCATION,68830659,M. Angie,,Waterfront Communities-The Island,43.64198,-79.38291,Private room,54,2,166,2019-11-30,6.53,1,20
12680979,Downtown Toronto - Elm Street Boutique Apartment,47326457,Nuno,,Bay Street Corridor,43.65859,-79.38345,Entire home/apt,150,1,4,2019-11-24,3.53,4,311
12682834,Spacious Luxury Condo- Bay St (DT),33277581,Boaz,,Bay Street Corridor,43.66091,-79.38584,Entire home/apt,209,15,44,2019-09-13,1.02,1,179
12686160,Cozy King West Loft,23924225,Rob,,Waterfront Communities-The Island,43.64359,-79.40125,Entire home/apt,99,2,56,2019-11-17,3.70,2,78
12696771,Beautiful Duplex apartment,6455672,Jorge,,Humewood-Cedarvale,43.6878,-79.4249,Entire home/apt,144,5,0,,,1,0
12706822,**3 beds 1 bath 1 parking**,33842639,Derrick,,Bay Street Corridor,43.66273,-79.38447,Entire home/apt,199,1,185,2019-12-04,4.29,1,139
12707221,Family Friendly - Next to Subway/Grocery,49431346,Suzanne,,Danforth,43.68583,-79.3132,Entire home/apt,135,3,5,2018-09-12,0.12,3,310
12712138,Private boom near Victoria college,69110308,Laura,,Bay Street Corridor,43.66634,-79.38989,Private room,50,1,0,,,1,0
12712286,Explore Ossington Ave from a Brick Rowhouse,13004853,Sarah,,Trinity-Bellwoods,43.65248,-79.4215,Entire home/apt,133,2,178,2019-12-02,4.29,1,153
12713345,"Private room in Downtown, Toronto!!",68583749,Marife,,Waterfront Communities-The Island,43.64949,-79.368,Private room,80,2,6,2017-04-18,0.14,1,0
12713919,Closet Room in Loft,13066292,Jose,,Little Portugal,43.64876,-79.43112,Private room,80,1,79,2019-08-17,1.81,15,111
12725077,BloorDale Music Room,64453479,Kane,,Dovercourt-Wallace Emerson-Junction,43.65948,-79.44004,Private room,50,2,12,2019-10-16,0.29,1,365
12731142,Sunny spacious room,43533857,Suth,,Tam O'Shanter-Sullivan,43.77449,-79.32002,Private room,34,3,2,2016-11-09,0.05,1,0
12732746,Heart of Kensington Market,69236375,Khoa,,Kensington-Chinatown,43.65451,-79.40336,Entire home/apt,200,2,0,,,1,0
12737927,Spacious 3+1br house seconds from Subway & Park,4873041,Ryan,,Annex,43.66669,-79.41647,Entire home/apt,400,2,4,2016-10-14,0.09,1,0
12738175,Charming House in Etobicoke!,56999754,Chantal,,Edenbridge-Humber Valley,43.66152,-79.51786,Entire home/apt,184,1,41,2019-10-20,0.95,1,364
12738942,Single Bedroom available,44450561,Gallia,,The Beaches,43.67489,-79.29887,Private room,50,3,0,,,3,341
12742291,Executive Condo Townhouse-2 BR+2.5 BA& Free PRKG,69304724,Al,,Yonge-Eglinton,43.70865,-79.40375,Entire home/apt,199,3,56,2019-11-04,1.34,4,77
12751155,Big Beautiful Room in an  Awesome Apartment,69355113,Mariam,,Henry Farm,43.76828,-79.34192,Private room,34,2,31,2017-10-22,0.71,3,341
12751535,The Nest - Leslieville,69358188,Maja,,South Riverdale,43.65861,-79.34209,Private room,54,1,141,2019-10-27,3.25,6,0
12753207,The Nook - Downtown Toronto,69358188,Maja,,South Riverdale,43.66068,-79.34081,Private room,70,1,148,2019-11-18,3.48,6,328
12755113,Large bright private Bloordale room w/queen bed,16421930,Rodney,,Dovercourt-Wallace Emerson-Junction,43.66425,-79.44571,Private room,49,5,122,2019-09-21,3.00,2,92
12757033,Where the cool families stay!,3063252,Brianna,,Little Portugal,43.64713,-79.43544,Entire home/apt,164,4,0,,,1,0
12757798,Cozy bright Studio in Greektown $750 for 1 month,27132850,Mahsa,,Playter Estates-Danforth,43.67994,-79.34837,Entire home/apt,25,20,0,,,1,0
12760123,Two storey apartment that has it all!,42298818,Vanda,,High Park North,43.66126,-79.45518,Entire home/apt,160,2,172,2019-10-20,4.28,4,0
12761270,Charming studio in trendy Bloordale,21091701,Laura,,Dufferin Grove,43.65687,-79.44642,Entire home/apt,80,4,1,2016-09-14,0.03,1,0
12761296,Spacious Downtown Hub,30066525,Mark,,Church-Yonge Corridor,43.65785,-79.37631,Entire home/apt,155,4,19,2017-08-14,0.45,2,0
12761297,"Terrific, Newly Renovated  2 Bedroom",42298818,Vanda,,High Park North,43.6612,-79.45519,Entire home/apt,135,2,195,2019-11-24,4.46,4,352
12761302,Cozy apartment in Lesliville,20803742,Jelena,,Greenwood-Coxwell,43.66845,-79.32462,Entire home/apt,66,2,37,2019-08-31,0.86,2,0
12761343,Beautiful modern 2 bdr in the heart of downtown,12482119,Maryam,,Waterfront Communities-The Island,43.64111,-79.39646,Entire home/apt,220,3,47,2019-11-11,1.07,1,97
12761406,Bright Funky Beach Apt-  w garden & free parking,29322840,Kate,,The Beaches,43.67495,-79.30466,Entire home/apt,99,3,77,2019-11-30,1.81,1,64
12761414,Perfect Gem in Vibrant Riverdale!,35891757,Karin,,Broadview North,43.68385,-79.34772,Private room,54,2,5,2019-09-01,1.15,2,311
12763777,"Urban Sky Cottage, sauna & pool",69440572,Joelle,,Broadview North,43.68377,-79.35653,Entire home/apt,77,2,9,2016-09-13,0.21,1,0
